id,text,true_intent,pred_intent,intent_correct,confidence,weak_by_conf,weak_intent_real,weak_slot_real,true_slots,pred_slots
test_363,"Тайонкта , Нью-Джерсида нинди һава торышы",weather/find,weather/find,True,0.9369,False,False,False,{'location': 'Тайонкта | Нью - Джерсида'},"{'location': 'Нью-Джерсида', 'datetime': 'таymoonкта'}"
test_364,Мин биш кешелек өстәл Tupelo Honey Cafe-да Нью-Джерсида броньларга телим.,BookRestaurant,BookRestaurant,True,0.9455,False,False,True,"{'party_size_number': 'биш', 'restaurant_name': 'Tupelo Honey Cafe-да', 'location': 'Нью - Джерсида'}","{'datetime': 'bish кешелек өстәл', 'location': 'Нью-Джерсида', 'restaurant_type': 'ресторан', 'restaurant_name': 'Tupelo Honey Cafe'}"
test_365,чәй йорта миӊа һәм минем cеңелләремә урын броньла,BookRestaurant,BookRestaurant,True,0.935,False,False,True,"{'restaurant_type': 'чәй йорта', 'party_size_description': 'миӊа һәм минем cеңелләремә'}","{'datetime': 'чәй йорта миӊа', 'party_size_number': 'минем', 'sort': 'сеңелләремә', 'restaurant_type': 'урын броньла'}"
test_366,16 февральдә Нидерландта эссе булачакмы ?,weather/find,weather/find,True,0.9898,False,False,True,"{'datetime': '16 февральдә', 'location': 'Нидерландта', 'condition_temperature': 'эссе'}","{'datetime': '16 февральдә', 'location': 'Нидерландта'}"
test_367,Мин jordan rudess-ны Divertido para niños плейлистына өстәргә телим.,AddToPlaylist,AddToPlaylist,True,0.962,False,False,False,"{'artist': 'jordan rudess-ны', 'playlist': 'Divertido para niños'}","{'artist': 'jordan rudess', 'music_item': 'плейлистына', 'playlist': 'Divertido para niños', 'reference': 'өстәргә'}"
test_368,In the Company of Cheerful Ladies-ка 6-дан нуль куй,RateBook,alarm/set_alarm,False,0.9499,False,False,False,"{'object_name': 'In the Company of Cheerful Ladies-ка', 'best_rating': '6-дан', 'rating_value': 'нуль'}","{'reference': 'In the Company of Cheerful Ladies-', 'datetime': '6-дан нуль куй'}"
test_369,Миңа иң яхшы бистрода өстәл броньла,BookRestaurant,BookRestaurant,True,0.91,False,False,False,"{'sort': 'иң яхшы', 'restaurant_type': 'бистрода'}","{'datetime': 'миңа', 'sort': 'ың яхшы', 'location': 'бищрода', 'restaurant_type': 'өстәл'}"
test_370,Хәзерге дәреслеккә 6-дан 1 куй,RateBook,alarm/set_alarm,False,0.9499,False,False,False,"{'object_select': 'Хәзерге', 'object_type': 'дәреслеккә', 'best_rating': '6-дан', 'rating_value': '1'}","{'reference': 'дәреслеккә', 'datetime': '6-дан 1 куй'}"
test_371,кино вакытлары кайчан,SearchScreeningEvent,SearchScreeningEvent,True,0.9716,False,False,False,{'object_type': 'кино вакытлары'},{'datetime': 'кино вакытлары'}
test_372,Огайода нинди hава торышы булачак ?,weather/find,weather/find,True,0.9485,False,False,False,{'location': 'Огайода'},"{'datetime': 'огайода', 'location': 'нинди'}"
test_373,Бу артистны Showstopper Being Mary Jane плейлистына өстә,AddToPlaylist,AddToPlaylist,True,0.9908,False,False,False,"{'music_item': 'артистны', 'playlist': 'Showstopper Being Mary Jane'}","{'artist': 'Клеопатра Стратан', 'music_item': 'артистны', 'playlist': 'Showstopper Being Mary Jane', 'reference': 'плейлистына'}"
test_374,Балаларыма һәм миңа броньла,BookRestaurant,BookRestaurant,True,0.9599,False,False,True,{'party_size_description': 'Балаларыма һәм миңа'},"{'party_size_number': 'балаларыма', 'datetime': 'миңа'}"
test_375,2035 елның 21 августында Сарыкамыш тыюлыгыда нинди һава торышы булачак ?,weather/find,weather/find,True,0.987,False,False,False,"{'datetime': '2035 елның 21 августында', 'location': 'Сарыкамыш тыюлыгыда'}","{'datetime': '2035 елның 21 августында', 'location': 'Сарыкамыш тыюлыгыда'}"
test_376,Руфь китапка 6-дан биш балл бир .,RateBook,RateBook,True,0.9555,False,False,False,"{'object_name': 'Руфь китапка', 'best_rating': '6-дан', 'rating_value': 'биш', 'rating_unit': 'балл'}","{'object_name': 'Руфь китапка', 'rating_value': '6', 'rating_unit': 'балл'}"
test_377,Reminiscences of the Anti-Japanese Guerillas хроникасы 6-дан ноль балл рейтинг лаек.,RateBook,RateBook,True,0.9627,False,False,True,"{'object_name': 'Reminiscences of the Anti-Japanese Guerillas', 'object_part_of_series_type': 'хроникасы', 'best_rating': '6-дан', 'rating_value': 'ноль', 'rating_unit': 'балл'}","{'object_name': 'Reminiscences of the Anti-Japanese Guerillas хроникасы', 'rating_value': '6-дан ноль балл', 'object_type': 'хроникасы'}"
test_378,Миңа Көньяк Театрларындагы кино графикларын күрсәт,SearchScreeningEvent,SearchCreativeWork,False,0.9357,False,False,False,"{'location': 'Көньяк Театрларындагы', 'object_type': 'кино графикларын'}","{'datetime': 'миңа', 'object_name': 'Көньяк Театрларындагы кино графиклары', 'object_type': 'графиклар'}"
test_379,Якындагы кинотеатрда кино графикларын таб,SearchScreeningEvent,SearchScreeningEvent,True,0.9762,False,False,False,"{'location': 'Якындагы кинотеатрда', 'object_type': 'кино графикларын'}","{'datetime': 'Якындагы', 'location': 'кинотеатрда'}"
test_380,Бу альбом Испан ритмнар плейлистына өстә,AddToPlaylist,AddToPlaylist,True,0.9262,False,False,False,"{'music_item': 'альбом', 'playlist': 'Испан ритмнар'}","{'artist': 'Испан ритмнар', 'music_item': 'альбом', 'playlist': 'плейлистына'}"
test_381,6 кешегә креол тавернасында Черногориядә броньла,BookRestaurant,BookRestaurant,True,0.9344,False,False,True,"{'party_size_number': '6', 'cuisine': 'креол', 'restaurant_type': 'тавернасында', 'location': 'Черногориядә'}","{'datetime': '6 кешегә', 'party_size_number': 'кешеге', 'sort': '', 'restaurant_type': 'тавернасында', 'cuisine': 'креол', 'location': 'Черногориядә'}"
test_382,Cathedral сериясенә дүрт йолдыз бир .,RateBook,BookRestaurant,False,0.8885,False,False,True,"{'object_name': 'Cathedral', 'object_part_of_series_type': 'сериясенә', 'rating_value': 'дүрт', 'rating_unit': 'йолдыз'}","{'datetime': 'сериясенә', 'party_size_number': 'дүрт йол', 'sort': 'бира'}"
test_383,The Famous Flower of Serving-Men минем кичке акустика плейлистымна өстә.,AddToPlaylist,AddToPlaylist,True,0.9506,False,False,False,"{'entity_name': 'The Famous Flower of Serving-Men', 'reference': 'минем', 'playlist': 'кичке акустика'}","{'artist': 'The Famous Flower of Serving-Men', 'music_item': 'минем кичке акустика', 'playlist': 'The Famous Flower of Serving-Men', 'reference': 'плейлистымна'}"
test_384,Миңа ArcLight Hollywood кинотеатырында анимацион фильмнарга гына расписаниесене күрсәт,SearchScreeningEvent,SearchScreeningEvent,True,0.9541,False,False,False,"{'location': 'ArcLight Hollywood кинотеатырында', 'movie_type': 'анимацион фильмнарга', 'object_type': 'расписаниесене'}","{'datetime': 'миңа', 'location': 'ArcLight Hollywood кинотеатырында', 'object_type': 'анимацион фильмнарга гына', 'object_location_type': 'расписаниесене'}"
test_385,"Зинһар, Йолдызлы төн рәсемне таб .",SearchCreativeWork,PlayMusic,False,0.9215,False,False,False,"{'object_name': 'Йолдызлы төн', 'object_type': 'рәсемне'}","{'artist': 'Зинһар', 'music_item': 'төн рәсемне таб'}"
test_386,Бу урында 15:19:29 дымлылык нинди булачак ?,weather/find,weather/find,True,0.9724,False,False,True,"{'location': 'Бу урында', 'datetime': '15:19:29', 'condition_description': 'дымлылык'}","{'datetime': '15:19:29', 'location': 'урында'}"
test_387,мин JLA Adventures: Trapped In Time-ны карарга телим,SearchScreeningEvent,PlayMusic,False,0.9353,False,False,False,{'movie_name': 'JLA Adventures: Trapped In Time-ны'},"{'music_item': 'JLA Adventures: Trapped In Time-', 'artist': 'min'}"
test_388,This Is Johnny Cash-ка дерек уоткинсныӊ көйен өстә,AddToPlaylist,PlayMusic,False,0.9479,False,False,False,"{'playlist': 'This Is Johnny Cash-ка', 'artist': 'дерек уоткинсныӊ', 'music_item': 'көйен'}","{'artist': 'This Is Johnny Cash', 'music_item': 'дерек уоткинсны'}"
test_389,Fire in the Hole дип аталган иҗади эш таб,SearchCreativeWork,PlayMusic,False,0.9097,False,False,False,{'object_name': 'Fire in the Hole'},"{'music_item': 'Fire in the Hole', 'artist': 'не указано', 'playlist': 'Fire in the Hole'}"
test_390,пэтныӊ колледж янында өстәлне броньла,BookRestaurant,BookRestaurant,True,0.9461,False,False,False,{'location': 'пэтныӊ колледж | янында'},"{'datetime': 'өстәлне', 'location': 'пэтныӊ колледж янында', 'restaurant_type': 'өстәлне'}"
test_391,Patrick Still Lives AMC кинотеатрларында барамы,SearchScreeningEvent,SearchScreeningEvent,True,0.9639,False,False,False,"{'movie_name': 'Patrick Still Lives', 'location': 'AMC кинотеатрларында'}","{'movie_name': 'Patrick Still Lives', 'object_location_type': 'кинотеатрларында', 'service': 'AMC'}"
test_392,Мин спа массажын броньларга телим .,BookRestaurant,BookRestaurant,True,0.878,False,False,True,"{'facility': 'спа', 'restaurant_type': 'массажын'}","{'datetime': '', 'facility': 'сарай', 'party_size_number': '', 'party_size_description': 'бронь', 'restaurant_type': 'сарай', 'location': ''}"
test_393,14 сәгатьтән соң берәр җирдә Кварривиллда өстәл кирәк,BookRestaurant,alarm/set_alarm,False,0.9571,False,False,False,"{'datetime': '14 сәгатьтән соң', 'location': 'Кварривиллда'}","{'datetime': '14 сәгатьтән соң', 'location': 'Кварривиллда', 'reference': 'берәр җирдә'}"
test_394,Гари Ли Коннерны уйнат,PlayMusic,PlayMusic,True,0.9029,False,False,False,{'artist': 'Гари Ли Коннерны'},"{'artist': 'Гари Ли Коннер', 'music_item': 'уайнат'}"
test_395,иң якын кинотеатрны кайда Boycott-ны күрсәтәләр күрсәт,SearchScreeningEvent,SearchCreativeWork,False,0.9056,False,False,True,"{'location': 'иң якын', 'object_location_type': 'кинотеатрны', 'movie_name': 'Boycott-ны'}","{'datetime': 'иң якын', 'object_name': 'кайда', 'object_type': 'кинотеатрны'}"
test_396,"Зинһар, минем ecstatic плейлистны кабыз.",PlayMusic,AddToPlaylist,False,0.9076,False,False,False,{'playlist': 'ecstatic'},"{'artist': 'Зинһар', 'entity_name': 'экстазик плейлист', 'playlist': 'кабыз'}"
test_397,"Зинһар, The Mad Magician җырын таб .",SearchCreativeWork,reminder/set_reminder,False,0.9725,False,False,False,"{'object_name': 'The Mad Magician', 'object_type': 'җырын'}",{'reminder/todo': 'җырын таб'}
test_398,Bow Tie Cinemas-ның расписаниесен тикшер .,SearchScreeningEvent,SearchScreeningEvent,True,0.9578,False,False,False,"{'location': 'Bow Tie Cinemas-ның', 'object_type': 'расписаниесен'}","{'object_location_type': 'расписаниесен', 'restaurant_name': 'Bow Tie Cinemas-ның'}"
test_399,Миңа Төньяк Мариан утрауларындагы пабта кичәгә 3 кешелек өстәл броньла,BookRestaurant,BookRestaurant,True,0.9463,False,False,False,"{'location': 'Төньяк Мариан утрауларындагы', 'restaurant_type': 'пабта', 'party_size_number': '3'}","{'datetime': 'миңа', 'party_size_number': '3 кешелек', 'sort': 'өстәл броньла', 'location': 'Төньяк Мариан утрауларында', 'restaurant_type': 'паб'}"
test_400,Миңа Infinite Indie Folk исемлеккә Rahim Shah-ның әсәрләрен өстәргә кирәк,AddToPlaylist,AddToPlaylist,True,0.9242,False,False,False,"{'playlist': 'Infinite Indie Folk', 'artist': 'Rahim Shah-ның'}","{'artist': 'Rahim Shah-', 'entity_name': 'әсәрләр', 'playlist': 'Infinite Indie Folk исемлеккә', 'reference': 'плейлистымга'}"
test_401,Минем Te quiero плейлистыма Кече Джерри Каллистны өстә.,AddToPlaylist,AddToPlaylist,True,0.9624,False,False,False,"{'reference': 'Минем', 'playlist': 'Te quiero', 'artist': 'Кече Джерри Каллистны'}","{'artist': 'Кече Джерри Каллист', 'entity_name': 'Te quiero плейлистыма', 'playlist': 'Минем Te quiero'}"
test_402,Юта янында төнге 3 сәгать тирәсендә никадәр салкынрак булачак ?,weather/find,weather/find,True,0.9582,False,False,True,"{'location': 'Юта | янында', 'datetime': 'төнге 3 сәгать', 'condition_temperature': 'салкынрак'}","{'location': 'Юта янында', 'datetime': 'төнге 3 сәгать', 'weather/attribute': 'никадәр салкынрак'}"
test_403,Альбомны Hipster Soul плейлистына өстә.,AddToPlaylist,AddToPlaylist,True,0.9459,False,False,False,"{'music_item': 'Альбомны', 'playlist': 'Hipster Soul'}","{'album': 'Альбомны', 'music_item': 'альбомны', 'playlist': 'Hipster Soul', 'reference': 'плеистлистына'}"
test_404,"Мин унөч сәгатьтән соң деликатес ресторанында ашарга телим, анда көнчыгыш европа ризыклары сатыла",BookRestaurant,BookRestaurant,True,0.8533,False,False,True,"{'datetime': 'унөч сәгатьтән соң', 'restaurant_type': 'деликатес ресторанында', 'cuisine': 'көнчыгыш европа'}","{'datetime': 'унөч сәгатьтән соң', 'party_size_number': 'дуу', 'sort': 'алдык', 'restaurant_type': 'ресторан', 'cuisine': 'көнчыгыш европа ризычкылар'}"
test_405,алтмышынчы еллар саундтрегын кабыз,PlayMusic,PlayMusic,True,0.953,False,False,False,"{'datetime': 'алтмышынчы еллар', 'music_item': 'саундтрегын'}","{'artist': 'алтмышынчы еллар', 'music_item': 'саундтрегын'}"
test_406,Бу альбомга бер йолдыз бир,RateBook,PlayMusic,False,0.9221,False,False,False,"{'object_select': 'Бу', 'object_type': 'альбомга', 'rating_value': 'бер', 'rating_unit': 'йолдыз'}","{'music_item': 'альбомга', 'artist': 'бер йолдыз'}"
test_407,Bryan Macleanның иң олуг музыкасын кабыз .,PlayMusic,PlayMusic,True,0.9603,False,False,False,"{'artist': 'Bryan Macleanның', 'sort': 'иң олуг'}","{'artist': 'Bryan Maclean', 'music_item': 'музыкасын кабыз'}"
test_408,Nicodemus-та һәм аның тирәсендәге һава торышы нинди,weather/find,weather/find,True,0.9369,False,False,False,{'location': 'Nicodemus-та | аның тирәсендәге'},"{'location': 'Nicodemus-та', 'datetime': 'таның тирәсендәге'}"
test_409,Phinally Phamous дип аталган уен эзлә,SearchCreativeWork,PlayMusic,False,0.9498,False,False,False,"{'object_name': 'Phinally Phamous', 'object_type': 'уен'}","{'artist': 'Phinally Phamous', 'music_item': 'уен'}"
test_410,Juneteenth-га 2 балл куй .,RateBook,RateBook,True,0.9563,False,False,False,"{'object_name': 'Juneteenth-га', 'rating_value': '2'}","{'object_name': 'Juneteenth-', 'rating_value': '2', 'rating_unit': 'балл'}"
test_411,Rhialto the Marvellous-га нуль йолдыз бир,RateBook,PlayMusic,False,0.903,False,False,False,"{'object_name': 'Rhialto the Marvellous-га', 'rating_value': 'нуль', 'rating_unit': 'йолдыз'}","{'artist': 'Rhialto the Marvellous', 'music_item': 'йол', 'datetime': 'нуль йолдыз'}"
test_412,Мин Хелена Ирен Михаэльсенның Youtube-та саундтрегын ишетергә телим,PlayMusic,PlayMusic,True,0.9458,False,False,False,"{'artist': 'Мин Хелена Ирен', 'service': 'Youtube-та', 'music_item': 'саундтрегын'}","{'artist': ' Helena Irene Michaelsen', 'service': 'YouTube'}"
test_413,5 кешегә 20/01/2023 MH-да өстәл броньла,BookRestaurant,BookRestaurant,True,0.9464,False,False,False,"{'party_size_number': '5', 'datetime': '20/01/2023', 'location': 'MH-да'}","{'datetime': '20/01/2023 MH-да', 'party_size_number': '5', 'sort': '', 'restaurant_type': '', 'cuisine': '', 'location': 'MH-да', 'party_size_description': '20 кешегә'}"
test_414,якындагы анимация фильмнары сессияләре расписаниесе,SearchScreeningEvent,SearchScreeningEvent,True,0.9492,False,False,False,"{'location': 'якындагы', 'movie_type': 'анимация фильмнары', 'object_type': 'сессияләре расписаниесе'}","{'datetime': 'якындагы', 'object_location_type': 'кинотеатрда', 'object_type': 'расписаниесе'}"
test_415,Минем This Is Shakira плейлистымна jack white-ны өстә,AddToPlaylist,AddToPlaylist,True,0.9699,False,False,False,"{'reference': 'Минем', 'playlist': 'This Is Shakira', 'artist': 'jack white-ны'}","{'artist': 'jack white-', 'music_item': 'артистны', 'playlist': 'This Is Shakira', 'reference': 'плейлистымна'}"
test_416,Мин Шри-Ланкада биш кешегә ресторан броньларга телим .,BookRestaurant,BookRestaurant,True,0.9158,False,False,False,"{'location': 'Шри-Ланкада', 'party_size_number': 'биш', 'restaurant_type': 'ресторан'}","{'datetime': 'мин', 'location': 'Шри-Ланка', 'party_size_number': 'биш', 'restaurant_type': 'ресторан броньларга'}"
test_417,"Зинһар, Episodi di The Blacklist телевизион тапшыруын таб .",SearchCreativeWork,SearchCreativeWork,True,0.9621,False,False,False,"{'object_name': 'Episodi di The Blacklist', 'object_type': 'телевизион тапшыруын'}","{'object_name': 'Episodi di The Blacklist', 'object_type': 'телевизион тапшыруы'}"
test_418,монда Law Day-нән башлап салкын һава торышы нинди,weather/find,weather/find,True,0.8847,False,False,True,"{'location': 'монда', 'datetime': 'Law Day-нән', 'condition_temperature': 'салкын'}","{'datetime': 'салкын', 'condition_attribute': 'нинди'}"
test_419,Мин ун кешелек өстәленә ресторанда заказ бирергә телим.,BookRestaurant,BookRestaurant,True,0.8671,False,False,False,"{'party_size_number': 'ун', 'restaurant_type': 'ресторанда'}","{'datetime': 'ун кешелек өстәленә', 'party_size_number': 'уна', 'sort': 'бирергә телим'}"
test_420,Җитмешенче еллардагы Дюк Эллингтоннан берәр нәрсә уйна,PlayMusic,PlayMusic,True,0.977,False,False,False,"{'datetime': 'Җитмешенче', 'artist': 'Дюк Эллингтоннан'}","{'artist': 'Дюк Эллингтон', 'reference': 'Җитмешенче еллардагы'}"
test_421,Cotton Comes to Harlem-ны 2-гә бәялә,RateBook,AddToPlaylist,False,0.9384,False,False,False,"{'object_name': 'Cotton Comes to Harlem-ны', 'rating_value': '2-гә'}","{'artist': '-', 'entity_name': 'Cotton Comes to Harlem', 'music_item': 'альбомны', 'playlist': '2-гә бәялә', 'reference': 'плейлистымга'}"
test_422,Җырны минем madden nfl 16 плейлистымна өстә,AddToPlaylist,AddToPlaylist,True,0.9322,False,False,False,"{'reference': 'минем', 'playlist': 'madden nfl 16', 'music_item': 'плейлистымна'}","{'artist': 'minem', 'music_item': 'плейлистымна', 'playlist': 'madden nfl 16', 'reference': 'плейлистымна'}"
test_423,Toyan-ны минем Epic Gaming плейлистымна өстә.,AddToPlaylist,AddToPlaylist,True,0.9533,False,False,False,"{'artist': 'Toyan-ны', 'reference': 'минем', 'playlist': 'Epic Gaming'}","{'artist': 'Toyan', 'music_item': 'минем', 'playlist': 'Epic Gaming', 'reference': 'плейлистымна'}"
test_424,Slacker-да ниндидер яңа Les Vandyke уйнат,PlayMusic,PlayMusic,True,0.907,False,False,False,"{'service': 'Slacker-да', 'sort': 'яңа', 'artist': 'Les Vandyke'}","{'artist': 'Slacker-да', 'music_item': 'ниндидер яңа', 'service': 'Slacker'}"
test_425,Three Junes-га 6-дан берге бәялә,RateBook,AddToPlaylist,False,0.958,False,False,False,"{'object_name': 'Three Junes-га', 'best_rating': '6-дан', 'rating_value': 'берге'}","{'artist': 'Three Junes', 'entity_name': '6-дан берге бәялә', 'playlist': 'Three Junes'}"
test_426,Nunez пекарнясында тугыз кешегә өстәл заказ ит,BookRestaurant,BookRestaurant,True,0.9117,False,False,False,"{'location': 'Nunez', 'restaurant_type': 'пекарнясында', 'party_size_number': 'тугыз'}","{'datetime': 'тугыз кешегә', 'party_size_number': 'өстәл', 'sort': 'тугуш кешеге', 'restaurant_type': 'пекарня', 'location': 'Nunez пекарнясында'}"
test_427,Бу агымдагы романны 6-дан икеге бәялә .,RateBook,BookRestaurant,False,0.9248,False,False,False,"{'object_select': 'Бу агымдагы', 'object_type': 'романны', 'best_rating': '6-дан', 'rating_value': 'икеге'}","{'datetime': 'бу агымдагы', 'party_size_number': '6', 'sort': 'бәялә'}"
test_428,Ронни Вудның The Happy Blues-ны уйнат .,PlayMusic,PlayMusic,True,0.9598,False,False,True,"{'artist': 'Ронни Вудның', 'album': 'The Happy Blues-ны'}","{'artist': 'Ronnie Wood', 'music_item': 'The Happy Blues'}"
test_429,2013 елгы симфонияне уйнат .,PlayMusic,PlayMusic,True,0.925,False,False,False,"{'datetime': '2013 елгы', 'music_item': 'симфонияне'}","{'artist': '2013 елгы', 'datetime': 'симфонияне уйнат'}"
test_430,Jennifer Paull-ның Subconscious Lobotomy-ны уйнат .,PlayMusic,PlayMusic,True,0.9843,False,False,True,"{'artist': 'Jennifer Paull-ның', 'album': 'Subconscious Lobotomy-ны'}","{'artist': 'Jennifer Paull-', 'music_item': 'Subconscious Lobotomy'}"
test_431,The Crystal Snare-га 5 йолдыз бир,RateBook,AddToPlaylist,False,0.9392,False,False,False,"{'object_name': 'The Crystal Snare-га', 'rating_value': '5', 'rating_unit': 'йолдыз'}","{'artist': 'The Crystal Snare-', 'entity_name': '5 йол', 'playlist': 'The Crystal Snare-га'}"
test_432,Бу дәреслеккә нуль йолдыз куй,RateBook,alarm/set_alarm,False,0.9268,False,False,False,"{'object_select': 'Бу', 'object_type': 'дәреслеккә', 'rating_value': 'нуль', 'rating_unit': 'йолдыз'}",{'datetime': 'бу дәреслеккә нуль йолдыз куй'}
test_433,Агымдагы серияне 4 баллга бәялә,RateBook,RateBook,True,0.9609,False,False,True,"{'object_select': 'Агымдагы', 'object_part_of_series_type': 'серияне', 'rating_value': '4', 'rating_unit': 'баллга'}","{'object_name': 'Агымдагы серияне', 'object_type': 'книга', 'rating_value': '4', 'rating_unit': 'балл'}"
test_434,Мин Urbank California-да James D. Conrey House-да өстәл телим,BookRestaurant,BookRestaurant,True,0.9478,False,False,True,"{'location': 'Urbank | California-да', 'restaurant_name': 'James D. Conrey House-да'}","{'datetime': 'Мин', 'location': 'Urbank California-да'}"
test_435,Babar: King of the Elephants уйнымы,SearchScreeningEvent,SearchCreativeWork,False,0.9963,False,False,False,{'movie_name': 'Babar: King of the Elephants'},{'object_name': 'Babar: King of the Elephants'}
test_436,this is racionais mc's-га җырны өстә,AddToPlaylist,AddToPlaylist,True,0.9713,False,False,False,"{'playlist': ""this is racionais mc's-га"", 'music_item': 'җырны'}","{'artist': ""racionais mc's"", 'entity_name': 'җырны', 'playlist': 'өстә'}"
test_437,Хәзерге эссега 6-дан нуль йолдыз куй,RateBook,alarm/set_alarm,False,0.9537,False,False,False,"{'object_select': 'Хәзерге', 'object_type': 'эссега', 'best_rating': '6-дан', 'rating_value': 'нуль', 'rating_unit': 'йолдыз'}","{'reference': 'эссега', 'datetime': '6-дан нуль йолдыз куй'}"
test_438,Әйдә Эндрю Хьюиттан берәр нәрсә тыңлыйк .,PlayMusic,PlayMusic,True,0.9707,False,False,False,{'artist': 'Эндрю Хьюиттан'},"{'artist': 'Әйдә Эндрю Хьюиттан', 'datetime': 'берәр нәрсә'}"
test_439,Якында анимация фильмнарын таб,SearchScreeningEvent,SearchCreativeWork,False,0.9533,False,False,False,"{'location': 'Якында', 'movie_type': 'анимация фильмнарын'}","{'datetime': 'Якында', 'object_type': 'анимация фильмнарын'}"
test_440,хәзерге хроникага 6-дан биш балл бир,RateBook,RateBook,True,0.9568,False,False,True,"{'object_select': 'хәзерге', 'object_part_of_series_type': 'хроникага', 'best_rating': '6-дан', 'rating_value': 'биш', 'rating_unit': 'балл'}","{'object_name': 'хроникага', 'rating_value': '6-дан биш', 'rating_unit': 'балл'}"
test_441,Миңа Settha Palace Hotel-да Saint Helena-да 4 кешелек өстәл кирәк,BookRestaurant,BookRestaurant,True,0.9603,False,False,True,"{'restaurant_name': 'Settha Palace Hotel-да', 'location': 'Saint Helena-да', 'party_size_number': '4 кешелек'}","{'datetime': 'миңа', 'party_size_number': '4', 'location': 'Settha Palace Hotel-да', 'restaurant_type': 'өстәл кирәк'}"
test_442,Изге Патрик көнендә Вирджинияда һава торышы нинди булыр ?,weather/find,weather/find,True,0.978,False,False,False,"{'datetime': 'Изге Патрик көнендә', 'location': 'Вирджинияда'}","{'datetime': 'Изге Патрик көнендә', 'location': 'Вирджинияда'}"
test_443,Миңа Speakeasy Theaters киноның вакыт исемлеге кирәк,SearchScreeningEvent,SearchScreeningEvent,True,0.9159,False,False,False,"{'location': 'Speakeasy Theaters', 'object_type': 'киноның вакыт'}","{'datetime': 'миңа', 'object_location_type': 'вакыт исемлеге', 'object_type': 'кино'}"
test_444,Meet the Prince телевизион тапшыруын эзлә,SearchCreativeWork,SearchCreativeWork,True,0.9761,False,False,False,"{'object_name': 'Meet the Prince', 'object_type': 'телевизион тапшыруын'}","{'object_name': 'Meet the Prince', 'object_type': 'телевизион тапшыруы'}"
test_445,"Зинһар, миңа Compulsive Disclosure җырын бир .",SearchCreativeWork,reminder/set_reminder,False,0.9469,False,False,False,"{'object_name': 'Compulsive Disclosure', 'object_type': 'җырын'}","{'datetime': 'миңа', 'reminder/todo': 'җырын бир'}"
test_446,Zvooq-та Trance Life-ны уйнат .,PlayMusic,PlayMusic,True,0.9772,False,False,False,"{'service': 'Zvooq-та', 'playlist': 'Trance Life-ны'}","{'artist': 'Trance Life', 'service': 'Zvooq'}"
test_447,"Зинһар, миңа Serious Awesomeness ! эшен таб.",SearchCreativeWork,reminder/set_reminder,False,0.9121,False,False,False,{'object_name': 'Serious Awesomeness'},"{'datetime': 'Зинһар, миңа'}"
test_448,мин кинотеатрда I Dream of Jeanie-ны карарга телим,SearchScreeningEvent,PlayMusic,False,0.9388,False,False,True,"{'object_location_type': 'кинотеатрда', 'movie_name': 'I Dream of Jeanie-ны'}","{'music_item': 'I Dream of Jeanie-', 'service': 'Google Music'}"
test_449,Пол Маккартни уйнат,PlayMusic,PlayMusic,True,0.9823,False,False,False,{'artist': 'Пол Маккартни'},{'artist': 'Пол Маккартни'}
test_450,Хәзерге романны 3 йолдызга бәялә,RateBook,BookRestaurant,False,0.9118,False,False,False,"{'object_select': 'Хәзерге', 'object_type': 'романны', 'rating_value': '3', 'rating_unit': 'йолдызга'}","{'datetime': 'хәзерге', 'party_size_number': '3', 'sort': 'йолызга бәялә'}"
test_451,Paris - When It Sizzles китабын таба аласызмы ?,SearchCreativeWork,BookRestaurant,False,0.942,False,False,False,"{'object_name': 'Paris - When It Sizzles', 'object_type': 'китабын'}","{'datetime': '', 'party_size_number': '', 'sort': '', 'restaurant_type': '', 'cuisine': '', 'location': 'Paris - When It Sizzles', 'restaurant_name': '', 'object_type': 'китабын'}"
test_452,Филипп Киркоровның җитмешенче еллар пьесасын уйнат,PlayMusic,PlayMusic,True,0.9536,False,False,False,"{'artist': 'Филипп Киркоровның', 'datetime': 'җитмешенче'}","{'artist': 'Филипп Киркоровның', 'music_item': 'җитмешенче еллар'}"
test_453,Киләсе елда мин Пенни янындагы bougatsa ресторанын өч кешегә броньларга телим.,BookRestaurant,BookRestaurant,True,0.9286,False,False,True,"{'datetime': 'Киләсе елда', 'location': 'Пенни | янындагы', 'cuisine': 'bougatsa', 'restaurant_type': 'ресторанын', 'party_size_number': 'өч'}","{'datetime': 'киләсе елда', 'party_size_number': 'мин', 'sort': 'өч кешегә', 'restaurant_type': 'рестораны', 'cuisine': 'bougatsa', 'location': 'Пенни янында'}"
test_454,Тенинода яңгырлар булырмы ?,weather/find,none,False,0.7936,True,False,True,"{'location': 'Тенинода', 'condition_description': 'яңгырлар'}",{}
test_455,"Зинһар, Three Essays on the Theory of Sexuality шоусын эзлә .",SearchCreativeWork,PlayMusic,False,0.9245,False,False,False,"{'object_name': 'Three Essays on the Theory of Sexuality', 'object_type': 'шоусын'}","{'artist': 'Three Essays on the Theory of Sexuality', 'datetime': 'Зинһар'}"
test_456,Мин Рамонда ашарга телим,BookRestaurant,PlayMusic,False,0.9696,False,False,False,{'location': 'Рамонда'},{'artist': 'Рамонда'}
